series,reference_period,vintage_date,value
payrolls,2017-02-01,2017-06-06,147138.13293641093
payrolls,2017-03-01,2017-04-06,147010.38242191044
payrolls,2017-03-01,2017-05-08,146983.09521415332
payrolls,2017-03-01,2017-07-06,146984.3122391483
payrolls,2017-04-01,2017-05-08,147114.32558821325
payrolls,2017-04-01,2017-06-08,147075.41623122792
payrolls,2017-04-01,2017-08-08,147142.76479263642
payrolls,2017-05-01,2017-06-06,147447.9408967974
payrolls,2017-05-01,2017-07-06,147445.5626784368
payrolls,2017-05-01,2017-09-06,147399.63045858633
payrolls,2017-06-01,2017-07-06,147657.50180830527
payrolls,2017-06-01,2017-08-07,147608.67585316423
payrolls,2017-06-01,2017-10-06,147562.82045582487
payrolls,2017-07-01,2017-08-07,148103.82438583678
payrolls,2017-07-01,2017-09-07,148064.0614114339
payrolls,2017-07-01,2017-11-07,148012.4211236379
payrolls,2017-08-01,2017-09-06,148361.36324042632
payrolls,2017-08-01,2017-10-06,148392.62399102343
payrolls,2017-08-01,2017-12-06,148323.10396865688
payrolls,2017-09-01,2017-10-06,148727.81945364387
payrolls,2017-09-01,2017-11-06,148720.22060578872
payrolls,2017-09-01,2018-01-08,148689.9264441726
payrolls,2017-10-01,2017-11-06,149224.95273354487
payrolls,2017-10-01,2017-12-06,149127.48214770356
payrolls,2017-10-01,2018-02-06,149132.9808404701
payrolls,2017-11-01,2017-12-06,149046.0702807114
payrolls,2017-11-01,2018-01-08,149090.87959499852
payrolls,2017-11-01,2018-03-06,149080.3541624799
payrolls,2017-12-01,2018-01-08,149196.94598838338
payrolls,2017-12-01,2018-02-08,149147.3478000875
payrolls,2017-12-01,2018-04-09,149166.79066003792
payrolls,2018-01-01,2018-02-06,149607.40110924796
payrolls,2018-01-01,2018-03-06,149551.1546929598
payrolls,2018-01-01,2018-05-07,149493.0698390598
payrolls,2018-02-01,2018-03-06,150063.7038705579
payrolls,2018-02-01,2018-04-06,150132.3944591922
payrolls,2018-02-01,2018-06-06,150119.54116575024
payrolls,2018-03-01,2018-04-06,150190.30048994863
payrolls,2018-03-01,2018-05-07,150231.4668859732
payrolls,2018-03-01,2018-07-06,150256.39060235102
payrolls,2018-04-01,2018-05-07,149984.84944450296
payrolls,2018-04-01,2018-06-07,149961.43055546432
payrolls,2018-04-01,2018-08-07,149984.5608134499
payrolls,2018-05-01,2018-06-06,150071.7585800953
payrolls,2018-05-01,2018-07-06,150078.1504173289
payrolls,2018-05-01,2018-09-06,150114.1474208739
payrolls,2018-06-01,2018-07-06,150580.77373196773
payrolls,2018-06-01,2018-08-06,150542.27036308346
payrolls,2018-06-01,2018-10-08,150543.8920922277
payrolls,2018-07-01,2018-08-06,150726.8293018978
payrolls,2018-07-01,2018-09-06,150718.83762518386
payrolls,2018-07-01,2018-11-06,150748.6591838769
payrolls,2018-08-01,2018-09-06,150795.90080124803
payrolls,2018-08-01,2018-10-08,150741.16575276366
payrolls,2018-08-01,2018-12-06,150714.73622681128
payrolls,2018-09-01,2018-10-08,150513.84652688238
payrolls,2018-09-01,2018-11-08,150599.30781531343
payrolls,2018-09-01,2019-01-08,150525.36939356694
payrolls,2018-10-01,2018-11-06,151269.86237908152
payrolls,2018-10-01,2018-12-06,151273.81974609423
payrolls,2018-10-01,2019-02-06,151289.09508159684
payrolls,2018-11-01,2018-12-06,151473.48489801286
payrolls,2018-11-01,2019-01-07,151510.6753295624
payrolls,2018-11-01,2019-03-06,151492.38541439676
payrolls,2018-12-01,2019-01-07,151636.02966676638
payrolls,2018-12-01,2019-02-07,151591.42123157255
payrolls,2018-12-01,2019-04-08,151585.98035843816
payrolls,2019-01-01,2019-02-06,151811.0737336045
payrolls,2019-01-01,2019-03-06,151749.86706326008
payrolls,2019-01-01,2019-05-06,151706.25346409346
payrolls,2019-02-01,2019-03-06,152158.65084902357
payrolls,2019-02-01,2019-04-08,152148.82593968805
payrolls,2019-02-01,2019-06-06,152104.18136941595
payrolls,2019-03-01,2019-04-08,151750.7378921231
payrolls,2019-03-01,2019-05-08,151753.22562601892
payrolls,2019-03-01,2019-07-08,151810.9277440905
payrolls,2019-04-01,2019-05-06,151622.2542096607
payrolls,2019-04-01,2019-06-06,151602.18542863286
payrolls,2019-04-01,2019-08-06,151574.8553649081
payrolls,2019-05-01,2019-06-06,151585.29847913992
payrolls,2019-05-01,2019-07-08,151571.42440934744
payrolls,2019-05-01,2019-09-06,151621.3312591822
payrolls,2019-06-01,2019-07-08,151655.49684886658
payrolls,2019-06-01,2019-08-08,151733.295026151
payrolls,2019-06-01,2019-10-08,151800.55759962363
payrolls,2019-07-01,2019-08-06,152305.37829007805
payrolls,2019-07-01,2019-09-06,152386.1285750913
payrolls,2019-07-01,2019-11-06,152355.50578853826
payrolls,2019-08-01,2019-09-06,152489.40979771526
payrolls,2019-08-01,2019-10-07,152432.4879951816
payrolls,2019-08-01,2019-12-06,152469.21304335014
payrolls,2019-09-01,2019-10-07,152776.71197948742
payrolls,2019-09-01,2019-11-07,152794.63679467715
payrolls,2019-09-01,2020-01-07,152824.05643373646
payrolls,2019-10-01,2019-11-06,152462.10750081902
payrolls,2019-10-01,2019-12-06,152528.72652993284
payrolls,2019-10-01,2020-02-06,152568.06724346624
payrolls,2019-11-01,2019-12-06,152874.0297429652
payrolls,2019-11-01,2020-01-06,152838.3059725879
payrolls,2019-11-01,2020-03-06,152776.83378663397
payrolls,2019-12-01,2020-01-06,153283.75710548426
payrolls,2019-12-01,2020-02-06,153320.50362569245
payrolls,2019-12-01,2020-04-06,153270.24978749122
payrolls,2020-01-01,2020-02-06,153601.45750230632
payrolls,2020-01-01,2020-03-06,153543.91077825855
payrolls,2020-01-01,2020-05-06,153605.12545604032
payrolls,2020-02-01,2020-03-06,153733.1739318442
payrolls,2020-02-01,2020-04-06,153773.99331722787
payrolls,2020-02-01,2020-06-08,153794.48047382335
payrolls,2020-03-01,2020-04-06,153816.1850315223
payrolls,2020-03-01,2020-05-06,153746.5514030205
payrolls,2020-03-01,2020-07-06,153782.71820602418
payrolls,2020-04-01,2020-05-06,153859.22804229165
payrolls,2020-04-01,2020-06-08,153830.83124483543
payrolls,2020-04-01,2020-08-06,153818.32243925188
payrolls,2020-05-01,2020-06-08,154276.43529706504
payrolls,2020-05-01,2020-07-08,154308.27966409695
payrolls,2020-05-01,2020-09-08,154294.46145609661
payrolls,2020-06-01,2020-07-06,154496.01793784136
payrolls,2020-06-01,2020-08-06,154486.48589956845
payrolls,2020-06-01,2020-10-06,154473.9863053285
payrolls,2020-07-01,2020-08-06,154746.710507217
payrolls,2020-07-01,2020-09-07,154778.68774950167
payrolls,2020-07-01,2020-11-06,154706.73577754362
payrolls,2020-08-01,2020-09-07,154498.17095610398
payrolls,2020-08-01,2020-10-07,154558.2049781933
payrolls,2020-08-01,2020-12-07,154563.68968141137
payrolls,2020-09-01,2020-10-06,154631.623056146
payrolls,2020-09-01,2020-11-06,154662.91030629605
payrolls,2020-09-01,2021-01-06,154649.17062098818
payrolls,2020-10-01,2020-11-06,154858.88803316138
payrolls,2020-10-01,2020-12-07,154926.97855208712
payrolls,2020-10-01,2021-02-08,154950.04901377842
payrolls,2020-11-01,2020-12-07,155063.68292761766
payrolls,2020-11-01,2021-01-07,155089.92524118416
payrolls,2020-11-01,2021-03-08,155123.1786882176
payrolls,2020-12-01,2021-01-06,155252.00907569352
payrolls,2020-12-01,2021-02-08,155286.05650860904
payrolls,2020-12-01,2021-04-06,155236.84341017946
payrolls,2021-01-01,2021-02-08,155046.48718798847
payrolls,2021-01-01,2021-03-08,155099.08286422558
payrolls,2021-01-01,2021-05-10,155109.7010165335
payrolls,2021-02-01,2021-03-08,155646.68496993382
payrolls,2021-02-01,2021-04-08,155670.59182261454
payrolls,2021-02-01,2021-06-08,155652.0483361328
payrolls,2021-03-01,2021-04-06,155427.93174534716
payrolls,2021-03-01,2021-05-06,155361.78634217786
payrolls,2021-03-01,2021-07-06,155384.25911274258
payrolls,2021-04-01,2021-05-06,156076.7338733606
payrolls,2021-04-01,2021-06-07,156018.15469617193
payrolls,2021-04-01,2021-08-06,155997.6706483456
payrolls,2021-05-01,2021-06-07,156243.7940068951
payrolls,2021-05-01,2021-07-07,156321.85037027107
payrolls,2021-05-01,2021-09-07,156269.22296150122
payrolls,2021-06-01,2021-07-06,156647.1650817513
payrolls,2021-06-01,2021-08-06,156678.12725926717
payrolls,2021-06-01,2021-10-06,156652.61872625895
payrolls,2021-07-01,2021-08-06,156616.06745359575
payrolls,2021-07-01,2021-09-06,156631.66357993998
payrolls,2021-07-01,2021-11-08,156641.0797227677
payrolls,2021-08-01,2021-09-06,157369.43122550484
payrolls,2021-08-01,2021-10-06,157425.28132143622
payrolls,2021-08-01,2021-12-06,157428.91994938755
payrolls,2021-09-01,2021-10-06,157301.90715739314
payrolls,2021-09-01,2021-11-08,157346.69635594575
payrolls,2021-09-01,2022-01-06,157240.85043291925
payrolls,2021-10-01,2021-11-08,157337.67771463082
payrolls,2021-10-01,2021-12-08,157311.22405114825
payrolls,2021-10-01,2022-02-08,157276.55867805987
payrolls,2021-11-01,2021-12-06,157951.2060060707
payrolls,2021-11-01,2022-01-06,157857.19948594237
payrolls,2021-11-01,2022-03-07,157914.88729625347
payrolls,2021-12-01,2022-01-06,157806.30697934105
payrolls,2021-12-01,2022-02-07,157821.21749524286
payrolls,2021-12-01,2022-04-06,157803.3502749642
payrolls,2022-01-01,2022-02-07,157563.22850945688
payrolls,2022-01-01,2022-03-07,157546.04200454213
payrolls,2022-01-01,2022-05-09,157588.87521237036
payrolls,2022-02-01,2022-03-07,157997.67352740615
payrolls,2022-02-01,2022-04-07,158027.36872985458
payrolls,2022-02-01,2022-06-07,158085.30415964467
payrolls,2022-03-01,2022-04-06,157872.87103012222
payrolls,2022-03-01,2022-05-06,157914.84117354415
payrolls,2022-03-01,2022-07-06,157873.9106655243
payrolls,2022-04-01,2022-05-06,157998.17715609682
payrolls,2022-04-01,2022-06-06,158018.33882663853
payrolls,2022-04-01,2022-08-08,157966.57312559182
payrolls,2022-05-01,2022-06-06,158219.74322171469
payrolls,2022-05-01,2022-07-06,158195.28304937773
payrolls,2022-05-01,2022-09-06,158168.61069863391
payrolls,2022-06-01,2022-07-06,158721.85174572203
payrolls,2022-06-01,2022-08-08,158639.54591965338
payrolls,2022-06-01,2022-10-06,158596.4725863628
payrolls,2022-07-01,2022-08-08,158605.87267856897
payrolls,2022-07-01,2022-09-08,158596.84314225003
payrolls,2022-07-01,2022-11-08,158598.23558677555
payrolls,2022-08-01,2022-09-06,158540.67314773466
payrolls,2022-08-01,2022-10-06,158504.2164585428
payrolls,2022-08-01,2022-12-06,158532.97047703114
payrolls,2022-09-01,2022-10-06,158739.45529064944
payrolls,2022-09-01,2022-11-07,158834.82306837715
payrolls,2022-09-01,2023-01-06,158839.501550055
payrolls,2022-10-01,2022-11-07,158950.2606640352
payrolls,2022-10-01,2022-12-07,158917.7367458275
payrolls,2022-10-01,2023-02-07,158944.49988910588
payrolls,2022-11-01,2022-12-06,159318.0982115348
payrolls,2022-11-01,2023-01-06,159333.23170537275
payrolls,2022-11-01,2023-03-06,159325.87935312497
payrolls,2022-12-01,2023-01-06,159977.09082982043
payrolls,2022-12-01,2023-02-06,160013.63353188967
payrolls,2022-12-01,2023-04-06,159958.20926023324
payrolls,2023-01-01,2023-02-06,160166.39402776514
payrolls,2023-01-01,2023-03-06,160205.69682638877
payrolls,2023-01-01,2023-05-08,160188.66547167444
payrolls,2023-02-01,2023-03-06,160275.76029311746
payrolls,2023-02-01,2023-04-06,160267.52678611028
payrolls,2023-02-01,2023-06-06,160250.26809951317
payrolls,2023-03-01,2023-04-06,160790.07769789794
payrolls,2023-03-01,2023-05-08,160796.97917751307
payrolls,2023-03-01,2023-07-06,160773.09668761352
payrolls,2023-04-01,2023-05-08,160283.81552094436
payrolls,2023-04-01,2023-06-08,160288.27522335798
payrolls,2023-04-01,2023-08-08,160331.64369395463
payrolls,2023-05-01,2023-06-06,160259.01124372284
payrolls,2023-05-01,2023-07-06,160259.28691851793
payrolls,2023-05-01,2023-09-06,160302.89412223737
payrolls,2023-06-01,2023-07-06,160717.30758664347
payrolls,2023-06-01,2023-08-07,160763.43734032428
payrolls,2023-06-01,2023-10-06,160731.94849713217
payrolls,2023-07-01,2023-08-07,160555.48403854563
payrolls,2023-07-01,2023-09-07,160623.01067733674
payrolls,2023-07-01,2023-11-07,160639.066637364
payrolls,2023-08-01,2023-09-06,160530.540719253
payrolls,2023-08-01,2023-10-06,160519.55460806098
payrolls,2023-08-01,2023-12-06,160494.78704114893
payrolls,2023-09-01,2023-10-06,160843.88681033376
payrolls,2023-09-01,2023-11-06,160910.54950787008
payrolls,2023-09-01,2024-01-08,160927.4289167914
payrolls,2023-10-01,2023-11-06,161183.33839739297
payrolls,2023-10-01,2023-12-06,161184.71308375805
payrolls,2023-10-01,2024-02-06,161180.31725856898
payrolls,2023-11-01,2023-12-06,161790.4053418449
payrolls,2023-11-01,2024-01-08,161726.39055311176
payrolls,2023-11-01,2024-03-06,161682.13422104443
payrolls,2023-12-01,2024-01-08,161982.48690160929
payrolls,2023-12-01,2024-02-08,161932.63074820218
payrolls,2023-12-01,2024-04-08,161860.75977318358
payrolls,2024-01-01,2024-02-06,161786.8816572947
payrolls,2024-01-01,2024-03-06,161725.1732215564
payrolls,2024-01-01,2024-05-06,161708.6265660471
payrolls,2024-02-01,2024-03-06,161756.89072247513
payrolls,2024-02-01,2024-04-08,161786.76491974024
payrolls,2024-02-01,2024-06-06,161783.52212014652
payrolls,2024-03-01,2024-04-08,161858.98874732797
payrolls,2024-03-01,2024-05-08,161860.0044369854
payrolls,2024-03-01,2024-07-08,161885.6150106157
payrolls,2024-04-01,2024-05-06,162186.95935764984
payrolls,2024-04-01,2024-06-06,162222.6419543486
payrolls,2024-04-01,2024-08-06,162209.7731517255
payrolls,2024-05-01,2024-06-06,161925.55544785367
payrolls,2024-05-01,2024-07-08,161956.01098266177
payrolls,2024-05-01,2024-09-06,161949.11223844966
payrolls,2024-06-01,2024-07-08,161973.47823750734
payrolls,2024-06-01,2024-08-08,162024.70557640117
payrolls,2024-06-01,2024-10-08,162014.38091260244
payrolls,2024-07-01,2024-08-06,162030.95483378923
payrolls,2024-07-01,2024-09-06,161960.29043681518
payrolls,2024-07-01,2024-11-06,161929.2329350016
payrolls,2024-08-01,2024-09-06,162022.46913521312
payrolls,2024-08-01,2024-10-07,161947.92241471607
payrolls,2024-08-01,2024-12-06,161915.05570708425
payrolls,2024-09-01,2024-10-07,161728.45582059977
payrolls,2024-09-01,2024-11-07,161711.6996556561
payrolls,2024-09-01,2025-01-07,161706.000982395
payrolls,2024-10-01,2024-11-06,161527.68088003274
payrolls,2024-10-01,2024-12-06,161559.2693021874
payrolls,2024-10-01,2025-02-06,161553.673848215
payrolls,2024-11-01,2024-12-06,161938.3741240918
payrolls,2024-11-01,2025-01-06,161929.50405207134
payrolls,2024-11-01,2025-03-06,161939.4546494589
payrolls,2024-12-01,2025-01-06,162228.8829615771
payrolls,2024-12-01,2025-02-06,162198.53925167365
payrolls,2024-12-01,2025-04-07,162194.37677617418
payrolls,2025-01-01,2025-02-06,162215.79009977911
payrolls,2025-01-01,2025-03-06,162157.13248672447
payrolls,2025-01-01,2025-05-06,162136.85574875367
payrolls,2025-02-01,2025-03-06,162596.8856180035
payrolls,2025-02-01,2025-04-07,162514.7303695353
payrolls,2025-02-01,2025-06-06,162449.67832041116
payrolls,2025-03-01,2025-04-07,162647.4975724164
payrolls,2025-03-01,2025-05-07,162639.72897896025
payrolls,2025-03-01,2025-07-07,162588.19557060555
payrolls,2025-04-01,2025-05-06,163315.4552690297
payrolls,2025-04-01,2025-06-06,163309.67675541624
payrolls,2025-04-01,2025-08-06,163250.37775395025
payrolls,2025-05-01,2025-06-06,163362.32942662213
payrolls,2025-05-01,2025-07-07,163378.77794684595
payrolls,2025-05-01,2025-09-08,163359.71953169527
payrolls,2025-06-01,2025-07-07,163107.91807518085
payrolls,2025-06-01,2025-08-07,163132.3565369417
payrolls,2025-06-01,2025-10-07,163144.000350469
payrolls,2025-07-01,2025-08-06,163581.64285373272
payrolls,2025-07-01,2025-09-08,163491.40370766533
payrolls,2025-07-01,2025-11-06,163467.82900308387
payrolls,2025-08-01,2025-09-08,163662.88373849634
payrolls,2025-08-01,2025-10-08,163645.16271766846
payrolls,2025-08-01,2025-12-08,163757.26301708334
payrolls,2025-09-01,2025-10-06,163947.00594599108
payrolls,2025-09-01,2025-11-06,163940.3754647842
payrolls,2025-09-01,2026-01-06,163950.8774506542
payrolls,2025-10-01,2025-11-06,163942.64154031815
payrolls,2025-10-01,2025-12-08,163957.02344380025
payrolls,2025-10-01,2026-02-06,163942.84960646593
payrolls,2025-11-01,2025-12-08,163675.60708788066
payrolls,2025-11-01,2026-01-08,163699.6592302565
payrolls,2025-11-01,2026-03-09,163662.061423583
payrolls,2025-12-01,2026-01-06,163904.3595982493
payrolls,2025-12-01,2026-02-06,163956.00929996642
payrolls,2025-12-01,2026-04-06,163978.17223918045
payrolls,2026-01-01,2026-02-06,163743.38262721014
payrolls,2026-01-01,2026-03-06,163708.92210948808
payrolls,2026-01-01,2026-05-06,163770.15825084384
payrolls,2026-02-01,2026-03-06,163938.2584589663
payrolls,2026-02-01,2026-04-06,163925.19606829764
payrolls,2026-02-01,2026-06-08,163874.9732207514
payrolls,2026-03-01,2026-04-06,164018.07917192669
payrolls,2026-03-01,2026-05-06,164089.16046489234
payrolls,2026-03-01,2026-07-06,164121.54438691202
payrolls,2026-04-01,2026-05-06,164240.4307928632
payrolls,2026-04-01,2026-06-08,164179.16236945638
payrolls,2026-04-01,2026-08-06,164275.91048808536
payrolls,2026-05-01,2026-06-08,164549.8387407948
payrolls,2026-05-01,2026-07-08,164562.6103373965
payrolls,2026-06-01,2026-07-06,164575.953783204
payrolls,2026-06-01,2026-08-06,164581.18227086822
payrolls,2026-07-01,2026-08-06,164943.03582302967
unrate,2014-09-01,2014-10-06,5.148387917493833
unrate,2014-09-01,2014-11-06,5.132379087497576
unrate,2014-09-01,2015-01-06,5.147445983546975
unrate,2014-10-01,2014-11-06,5.298964255634148
unrate,2014-10-01,2014-12-08,5.302118092989423
unrate,2014-10-01,2015-02-06,5.330203350320542
unrate,2014-11-01,2014-12-08,5.267864302052265
unrate,2014-11-01,2015-01-08,5.220831695424673
unrate,2014-11-01,2015-03-09,5.206878332085255
unrate,2014-12-01,2015-01-06,5.07594775627619
unrate,2014-12-01,2015-02-06,5.143578356628962
unrate,2014-12-01,2015-04-06,5.139369996417425
unrate,2015-01-01,2015-02-06,5.174306497979464
unrate,2015-01-01,2015-03-06,5.067694646532163
unrate,2015-01-01,2015-05-06,5.065612974158256
unrate,2015-02-01,2015-03-06,4.965254741401467
unrate,2015-02-01,2015-04-06,4.96889563256778
unrate,2015-02-01,2015-06-08,4.969970238272883
unrate,2015-03-01,2015-04-06,4.951321807406405
unrate,2015-03-01,2015-05-06,4.937686344515121
unrate,2015-03-01,2015-07-06,4.906960948197355
unrate,2015-04-01,2015-05-06,4.951590995185796
unrate,2015-04-01,2015-06-08,4.929552075460214
unrate,2015-04-01,2015-08-06,4.87426598855263
unrate,2015-05-01,2015-06-08,4.9737709560270975
unrate,2015-05-01,2015-07-08,4.901025917868295
unrate,2015-05-01,2015-09-08,4.924472079100648
unrate,2015-06-01,2015-07-06,4.950194226353965
unrate,2015-06-01,2015-08-06,4.964846736966543
unrate,2015-06-01,2015-10-06,4.973875665465517
unrate,2015-07-01,2015-08-06,5.152979504991882
unrate,2015-07-01,2015-09-07,5.092505524133781
unrate,2015-07-01,2015-11-06,5.083288454504352
unrate,2015-08-01,2015-09-07,5.152781298164265
unrate,2015-08-01,2015-10-07,5.08675728914038
unrate,2015-08-01,2015-12-07,5.102911888760162
unrate,2015-09-01,2015-10-06,4.82955727953147
unrate,2015-09-01,2015-11-06,4.777792236979815
unrate,2015-09-01,2016-01-06,4.787178357127704
unrate,2015-10-01,2015-11-06,4.975049638215223
unrate,2015-10-01,2015-12-07,4.9099490089374855
unrate,2015-10-01,2016-02-08,4.914076531725757
unrate,2015-11-01,2015-12-07,5.295371031213261
unrate,2015-11-01,2016-01-07,5.22369967287859
unrate,2015-11-01,2016-03-07,5.202020481279575
unrate,2015-12-01,2016-01-06,5.0951549732469825
unrate,2015-12-01,2016-02-08,5.07567364474687
unrate,2015-12-01,2016-04-06,5.096929936340269
unrate,2016-01-01,2016-02-08,5.064097478765481
unrate,2016-01-01,2016-03-08,5.078733658967811
unrate,2016-01-01,2016-05-09,5.0898660006833385
unrate,2016-02-01,2016-03-07,5.07848864893741
unrate,2016-02-01,2016-04-07,5.082042700667848
unrate,2016-02-01,2016-06-07,5.1676957712890115
unrate,2016-03-01,2016-04-06,5.321160931905665
unrate,2016-03-01,2016-05-06,5.3096359410062615
unrate,2016-03-01,2016-07-06,5.2654789236075565
unrate,2016-04-01,2016-05-06,5.264565771866247
unrate,2016-04-01,2016-06-06,5.273957390804952
unrate,2016-04-01,2016-08-08,5.229991836120947
unrate,2016-05-01,2016-06-06,5.1585685395964616
unrate,2016-05-01,2016-07-06,5.097479048048242
unrate,2016-05-01,2016-09-06,5.117355038198322
unrate,2016-06-01,2016-07-06,5.17020387085715
unrate,2016-06-01,2016-08-08,5.219826066112542
unrate,2016-06-01,2016-10-06,5.214788591168893
unrate,2016-07-01,2016-08-08,5.130922285849213
unrate,2016-07-01,2016-09-08,5.182101244561285
unrate,2016-07-01,2016-11-08,5.142802633781193
unrate,2016-08-01,2016-09-06,5.252349625769646
unrate,2016-08-01,2016-10-06,5.246889011739077
unrate,2016-08-01,2016-12-06,5.2532379511921405
unrate,2016-09-01,2016-10-06,5.233160404742347
unrate,2016-09-01,2016-11-07,5.181829311166221
unrate,2016-09-01,2017-01-06,5.205853014325729
unrate,2016-10-01,2016-11-07,5.308802240153201
unrate,2016-10-01,2016-12-07,5.294206479174147
unrate,2016-10-01,2017-02-07,5.322326381860744
unrate,2016-11-01,2016-12-06,5.3796785210794855
unrate,2016-11-01,2017-01-06,5.41974546842637
unrate,2016-11-01,2017-03-06,5.494730107897857
unrate,2016-12-01,2017-01-06,5.400666555461858
unrate,2016-12-01,2017-02-06,5.330818578769981
unrate,2016-12-01,2017-04-06,5.440602452491959
unrate,2017-01-01,2017-02-06,5.408697218906229
unrate,2017-01-01,2017-03-06,5.34752196944516
unrate,2017-01-01,2017-05-08,5.371325390455559
unrate,2017-02-01,2017-03-06,5.227822195062547
unrate,2017-02-01,2017-04-06,5.217141276036018
unrate,2017-02-01,2017-06-06,5.3497310795030755
unrate,2017-03-01,2017-04-06,5.370596540319701
unrate,2017-03-01,2017-05-08,5.259113853764688
unrate,2017-03-01,2017-07-06,5.2949695583411795
unrate,2017-04-01,2017-05-08,5.179220429798237
unrate,2017-04-01,2017-06-08,5.134007869818886
unrate,2017-04-01,2017-08-08,5.165483907633433
unrate,2017-05-01,2017-06-06,5.316673050411372
unrate,2017-05-01,2017-07-06,5.212798944588547
unrate,2017-05-01,2017-09-06,5.232671334563832
unrate,2017-06-01,2017-07-06,5.231805213426074
unrate,2017-06-01,2017-08-07,5.228752238378118
unrate,2017-06-01,2017-10-06,5.176316014593225
unrate,2017-07-01,2017-08-07,5.272209343434947
unrate,2017-07-01,2017-09-07,5.2515092762985
unrate,2017-07-01,2017-11-07,5.288495320667054
unrate,2017-08-01,2017-09-06,5.3537958466686995
unrate,2017-08-01,2017-10-06,5.3400425129193785
unrate,2017-08-01,2017-12-06,5.390414364361557
unrate,2017-09-01,2017-10-06,5.47596299773413
unrate,2017-09-01,2017-11-06,5.450847953724109
unrate,2017-09-01,2018-01-08,5.358166217957738
unrate,2017-10-01,2017-11-06,5.264100443118144
unrate,2017-10-01,2017-12-06,5.31321692000989
unrate,2017-10-01,2018-02-06,5.2585987626825075
unrate,2017-11-01,2017-12-06,5.1560577700316435
unrate,2017-11-01,2018-01-08,5.207130153596234
unrate,2017-11-01,2018-03-06,5.229678850691231
unrate,2017-12-01,2018-01-08,5.323510789471163
unrate,2017-12-01,2018-02-08,5.266932002069415
unrate,2017-12-01,2018-04-09,5.3817516093985365
unrate,2018-01-01,2018-02-06,5.14407682743073
unrate,2018-01-01,2018-03-06,5.135027782832097
unrate,2018-01-01,2018-05-07,5.139993918501527
unrate,2018-02-01,2018-03-06,5.083782953422308
unrate,2018-02-01,2018-04-06,5.098208374815869
unrate,2018-02-01,2018-06-06,5.133710975493077
unrate,2018-03-01,2018-04-06,5.0746209215386004
unrate,2018-03-01,2018-05-07,5.119300014429401
unrate,2018-03-01,2018-07-06,5.1374757092911345
unrate,2018-04-01,2018-05-07,5.315703200961934
unrate,2018-04-01,2018-06-07,5.1723260600260135
unrate,2018-04-01,2018-08-07,5.16922883452734
unrate,2018-05-01,2018-06-06,5.352248939334267
unrate,2018-05-01,2018-07-06,5.313863975966261
unrate,2018-05-01,2018-09-06,5.353748145125788
unrate,2018-06-01,2018-07-06,5.343582903125732
unrate,2018-06-01,2018-08-06,5.458457047054903
unrate,2018-06-01,2018-10-08,5.43194350543924
unrate,2018-07-01,2018-08-06,5.20426776357687
unrate,2018-07-01,2018-09-06,5.221509839665962
unrate,2018-07-01,2018-11-06,5.209867504732569
unrate,2018-08-01,2018-09-06,5.221051650324295
unrate,2018-08-01,2018-10-08,5.254938273607254
unrate,2018-08-01,2018-12-06,5.241475855407221
unrate,2018-09-01,2018-10-08,5.319832138436177
unrate,2018-09-01,2018-11-08,5.324430772559335
unrate,2018-09-01,2019-01-08,5.295890086373402
unrate,2018-10-01,2018-11-06,5.479997819649498
unrate,2018-10-01,2018-12-06,5.403721635975808
unrate,2018-10-01,2019-02-06,5.411271843909273
unrate,2018-11-01,2018-12-06,5.4375770606854426
unrate,2018-11-01,2019-01-07,5.382849661120498
unrate,2018-11-01,2019-03-06,5.470978851569379
unrate,2018-12-01,2019-01-07,5.691526829913832
unrate,2018-12-01,2019-02-07,5.622623803772695
unrate,2018-12-01,2019-04-08,5.5675676249747905
unrate,2019-01-01,2019-02-06,5.476020760294564
unrate,2019-01-01,2019-03-06,5.433254427297608
unrate,2019-01-01,2019-05-06,5.452098043075395
unrate,2019-02-01,2019-03-06,5.479517834895751
unrate,2019-02-01,2019-04-08,5.5886342272450555
unrate,2019-02-01,2019-06-06,5.563703447085242
unrate,2019-03-01,2019-04-08,5.557793002558337
unrate,2019-03-01,2019-05-08,5.507542643169634
unrate,2019-03-01,2019-07-08,5.515302489179131
unrate,2019-04-01,2019-05-06,5.708046044986954
unrate,2019-04-01,2019-06-06,5.673304170714167
unrate,2019-04-01,2019-08-06,5.692507444668342
unrate,2019-05-01,2019-06-06,5.634092948676753
unrate,2019-05-01,2019-07-08,5.5726766586627425
unrate,2019-05-01,2019-09-06,5.561683411921894
unrate,2019-06-01,2019-07-08,5.530446499236417
unrate,2019-06-01,2019-08-08,5.532133945363913
unrate,2019-06-01,2019-10-08,5.590386124096295
unrate,2019-07-01,2019-08-06,5.415353623993339
unrate,2019-07-01,2019-09-06,5.456349960127483
unrate,2019-07-01,2019-11-06,5.488399500776126
unrate,2019-08-01,2019-09-06,5.536340805611394
unrate,2019-08-01,2019-10-07,5.572421401565252
unrate,2019-08-01,2019-12-06,5.6014817761160325
unrate,2019-09-01,2019-10-07,5.881139924031207
unrate,2019-09-01,2019-11-07,5.817854408274823
unrate,2019-09-01,2020-01-07,5.81656494424133
unrate,2019-10-01,2019-11-06,5.86084243813567
unrate,2019-10-01,2019-12-06,5.935753261298165
unrate,2019-10-01,2020-02-06,5.925286497694152
unrate,2019-11-01,2019-12-06,6.0368087841119085
unrate,2019-11-01,2020-01-06,5.980389355870373
